sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Males,Total,Total,All deaths of residents in or outside their home country,Italy,295667.0,308539.0,300986.0,305402.0,360839.0,341941.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Liechtenstein,133.0,122.0,138.0,127.0,157.0,136.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Lithuania,20060.0,18996.0,18747.0,18238.0,21017.0,22557.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Luxembourg,2024.0,2022.0,2078.0,2062.0,2268.0,2208.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Latvia,13357.0,13468.0,13425.0,12898.0,13365.0,16046.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Malta,1646.0,1822.0,1879.0,1876.0,2122.0,2086.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Netherlands,71509.0,71975.0,73877.0,73664.0,83671.0,84930.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Norway,19376.0,19370.0,19519.0,19563.0,19641.0,19936.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Poland,202905.0,208392.0,214444.0,212210.0,250482.0,269465.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Portugal,55719.0,55216.0,56857.0,55986.0,61517.0,62872.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Romania,133819.0,135307.0,137303.0,135130.0,157619.0,173113.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Serbia,50599.0,51645.0,50906.0,51218.0,60282.0,69581.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Sweden,44121.0,44527.0,45025.0,43625.0,49768.0,46040.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Slovenia,9624.0,10026.0,9920.0,9829.0,11507.0,11553.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Slovakia,26674.0,27386.0,27624.0,27248.0,30393.0,37868.0,,
Males,Total,Total,All deaths of residents in or outside their home country,Türkiye,222926.0,223801.0,230545.0,235527.0,281825.0,305682.0,,
Males,Total,Total,All deaths of residents in or outside their home country,United Kingdom,294900.0,300788.0,301967.0,,,,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Austria,80.0,69.0,87.0,91.0,88.0,97.0,103.0,90.0
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Belgium,47.0,32.0,16.0,36.0,38.0,39.0,49.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Bulgaria,3.0,1.0,0.0,1.0,0.0,2.0,1.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Switzerland,49.0,57.0,68.0,67.0,46.0,61.0,72.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Cyprus,1.0,0.0,1.0,2.0,0.0,1.0,0.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Czechia,1.0,2.0,3.0,2.0,3.0,3.0,6.0,6.0
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Germany,675.0,534.0,559.0,510.0,554.0,502.0,538.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Denmark,24.0,27.0,12.0,13.0,19.0,16.0,9.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Estonia,,0.0,0.0,0.0,0.0,1.0,1.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Greece,,3.0,6.0,12.0,6.0,23.0,34.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Spain,24.0,12.0,37.0,24.0,30.0,37.0,37.0,38.0
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,European Union - 27 countries (from 2020),1260.0,1074.0,1172.0,1194.0,1253.0,1298.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,European Union - 28 countries (2013-2020),1408.0,1207.0,1331.0,,,,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Finland,33.0,22.0,39.0,29.0,41.0,36.0,44.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,France,192.0,160.0,181.0,211.0,187.0,224.0,230.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Metropolitan France,188.0,154.0,178.0,203.0,180.0,223.0,230.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Croatia,11.0,17.0,22.0,27.0,28.0,26.0,29.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Hungary,3.0,3.0,3.0,3.0,2.0,4.0,3.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Ireland,,0.0,0.0,0.0,1.0,3.0,14.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Iceland,,2.0,0.0,2.0,1.0,1.0,4.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Italy,79.0,116.0,113.0,119.0,123.0,130.0,160.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Liechtenstein,,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Lithuania,2.0,1.0,0.0,0.0,2.0,2.0,5.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Luxembourg,4.0,2.0,6.0,5.0,1.0,1.0,3.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Latvia,2.0,1.0,2.0,2.0,4.0,3.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Malta,1.0,0.0,0.0,1.0,2.0,0.0,0.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Netherlands,44.0,36.0,33.0,57.0,57.0,70.0,76.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Norway,12.0,14.0,25.0,13.0,16.0,10.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Poland,4.0,9.0,9.0,6.0,13.0,17.0,23.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Portugal,3.0,8.0,5.0,7.0,13.0,16.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Romania,4.0,0.0,3.0,6.0,6.0,7.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Serbia,6.0,12.0,11.0,21.0,18.0,33.0,27.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Sweden,21.0,13.0,26.0,14.0,11.0,11.0,24.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Slovenia,2.0,3.0,6.0,12.0,20.0,26.0,27.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Slovakia,0.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Türkiye,9.0,8.0,2.0,3.0,3.0,7.0,9.0,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,United Kingdom,148.0,133.0,159.0,,,,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Austria,79.0,66.0,83.0,89.0,84.0,94.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Belgium,45.0,32.0,16.0,36.0,34.0,38.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Bulgaria,3.0,1.0,0.0,2.0,0.0,2.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Switzerland,49.0,55.0,66.0,65.0,46.0,60.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Cyprus,1.0,0.0,1.0,2.0,0.0,1.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Czechia,1.0,1.0,3.0,2.0,4.0,3.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Germany,671.0,536.0,559.0,508.0,554.0,499.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Denmark,24.0,27.0,12.0,13.0,19.0,16.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Estonia,,0.0,0.0,0.0,0.0,1.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Greece,1.0,3.0,6.0,12.0,6.0,23.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Spain,24.0,12.0,36.0,25.0,30.0,37.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),1251.0,1066.0,1162.0,1184.0,1236.0,1288.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),1398.0,1199.0,1321.0,,,,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Finland,33.0,22.0,39.0,29.0,41.0,36.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,France,193.0,158.0,179.0,211.0,186.0,223.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Croatia,11.0,17.0,22.0,27.0,28.0,26.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Hungary,3.0,3.0,3.0,3.0,2.0,4.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Ireland,,0.0,0.0,0.0,1.0,3.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Iceland,,2.0,1.0,2.0,1.0,1.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Italy,73.0,110.0,107.0,115.0,122.0,129.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Liechtenstein,,0.0,1.0,1.0,0.0,1.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Lithuania,2.0,1.0,1.0,0.0,2.0,2.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Luxembourg,4.0,2.0,6.0,4.0,0.0,1.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Latvia,2.0,2.0,2.0,2.0,4.0,3.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Malta,1.0,0.0,0.0,1.0,2.0,0.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Netherlands,43.0,34.0,31.0,56.0,50.0,67.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Norway,12.0,13.0,25.0,13.0,15.0,10.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Poland,5.0,9.0,12.0,6.0,14.0,19.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Portugal,3.0,8.0,5.0,7.0,13.0,16.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Romania,6.0,2.0,4.0,5.0,6.0,7.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Serbia,6.0,12.0,11.0,22.0,18.0,33.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Sweden,21.0,14.0,26.0,14.0,11.0,11.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Slovenia,2.0,3.0,6.0,11.0,19.0,26.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Slovakia,0.0,3.0,3.0,4.0,4.0,1.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Türkiye,9.0,8.0,2.0,3.0,3.0,8.0,,
Males,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,United Kingdom,147.0,133.0,159.0,,,,,
Males,Total,Intentional self-harm,All deaths reported in the country,Austria,933.0,994.0,962.0,907.0,866.0,903.0,1001.0,1044.0
Males,Total,Intentional self-harm,All deaths reported in the country,Belgium,1393.0,1235.0,1308.0,1291.0,1288.0,1203.0,1238.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Bulgaria,507.0,533.0,494.0,451.0,463.0,430.0,348.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Switzerland,794.0,800.0,746.0,771.0,722.0,748.0,723.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Cyprus,31.0,32.0,35.0,35.0,24.0,16.0,29.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Czechia,1088.0,1133.0,1127.0,974.0,1032.0,994.0,1059.0,1034.0
Males,Total,Intentional self-harm,All deaths reported in the country,Germany,7436.0,7039.0,7180.0,6900.0,7023.0,6870.0,7588.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Denmark,436.0,424.0,430.0,451.0,412.0,395.0,432.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Estonia,148.0,173.0,148.0,152.0,170.0,152.0,150.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Greece,404.0,420.0,446.0,438.0,376.0,389.0,425.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Spain,2662.0,2718.0,2619.0,2771.0,2931.0,2982.0,3126.0,3046.0
Males,Total,Intentional self-harm,All deaths reported in the country,European Union - 27 countries (from 2020),37752.0,36817.0,36981.0,36346.0,36683.0,36525.0,,
Males,Total,Intentional self-harm,All deaths reported in the country,European Union - 28 countries (2013-2020),41307.0,40535.0,41097.0,,,,,
Males,Total,Intentional self-harm,All deaths reported in the country,Finland,622.0,613.0,617.0,566.0,537.0,525.0,565.0,
Males,Total,Intentional self-harm,All deaths reported in the country,France,6583.0,6298.0,6710.0,6686.0,6770.0,6777.0,6956.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Metropolitan France,6460.0,6191.0,6587.0,6540.0,6632.0,6640.0,6851.0,
Males,Total,Intentional self-harm,All deaths reported in the country,Croatia,522.0,476.0,518.0,463.0,435.0,460.0,425.0,
