worktime,sector,sex,level,country,2005,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Full-time,Private institutions,Males,Short-cycle tertiary education - vocational/professional,Slovenia,,,,173.0,138.0,171.0,146.0,149.0,132.0,127.0,125.0,123.0,130.0
Full-time,Private institutions,Males,Short-cycle tertiary education - vocational/professional,Slovakia,,,,178.0,230.0,252.0,283.0,307.0,314.0,291.0,268.0,267.0,283.0
Full-time,Private institutions,Males,Short-cycle tertiary education - vocational/professional,Türkiye,,,,23434.0,31701.0,47454.0,63729.0,72031.0,68581.0,69801.0,76615.0,77659.0,84408.0
Full-time,Private institutions,Males,Short-cycle tertiary education - vocational/professional,United Kingdom,,,,45288.0,23007.0,26611.0,34672.0,41833.0,53163.0,74008.0,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Austria,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Bosnia and Herzegovina,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Belgium,,,,,,,,0.0,0.0,0.0,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Bulgaria,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Switzerland,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Cyprus,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Czechia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Germany,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Denmark,,,,,0.0,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Estonia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Greece,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Spain,,,,,667.0,756.0,1588.0,2173.0,2173.0,2596.0,2596.0,2904.0,4123.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,European Union - 27 countries (from 2020),,,,,43486.0,37374.0,39190.0,41243.0,11212.0,11406.0,13113.0,33433.0,42751.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,European Union - 28 countries (2013-2020),,,,,43486.0,47595.0,55089.0,64284.0,49213.0,70721.0,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Finland,,,,0.0,0.0,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,France,,,,29736.0,29297.0,28315.0,29003.0,29814.0,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Croatia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Hungary,,,,4520.0,1757.0,493.0,361.0,345.0,299.0,265.0,253.0,679.0,3258.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Ireland,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Iceland,,,,7.0,8.0,8.0,5.0,1.0,0.0,1.0,4.0,0.0,2.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Italy,,,,1896.0,,,,,0.0,0.0,,17032.0,20864.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Liechtenstein,,,,,,,,,,0.0,0.0,0.0,0.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Lithuania,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Luxembourg,,,,0.0,,,0.0,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Latvia,,,,1307.0,1190.0,1027.0,1075.0,1126.0,1050.0,980.0,849.0,946.0,966.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Montenegro,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,North Macedonia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Malta,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Netherlands,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Norway,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Poland,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Portugal,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Romania,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Serbia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Sweden,,,,6527.0,6590.0,6783.0,7163.0,7785.0,7690.0,7565.0,9415.0,11872.0,13540.0
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Slovenia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Slovakia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,Türkiye,,,,,,,,,,,,,
Full-time,Private institutions,Males,Short-cycle tertiary education - school and work-based vocational programmes,United Kingdom,,,,0.0,6110.0,10221.0,15899.0,23041.0,38001.0,59315.0,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level,Albania,,,,,,,,,,,,6867.0,7876.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Austria,,,,16587.0,17317.0,18089.0,19072.0,20186.0,21686.0,21253.0,21768.0,22501.0,22617.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Bosnia and Herzegovina,,,,,,,,,6999.0,5907.0,5296.0,5260.0,4963.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Belgium,,,,67419.0,65545.0,66046.0,67858.0,72811.0,69154.0,69570.0,68896.0,71631.0,72525.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Bulgaria,,,,7569.0,7033.0,6669.0,5788.0,5251.0,5013.0,5071.0,5261.0,5291.0,4908.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Switzerland,,,,3020.0,3262.0,3467.0,2453.0,2672.0,3317.0,3491.0,3889.0,3938.0,3986.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Cyprus,,,,6173.0,5758.0,6010.0,6237.0,6945.0,7785.0,9039.0,8936.0,8373.0,7308.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Czechia,,,,16566.0,14846.0,13483.0,11476.0,11200.0,10781.0,10730.0,10507.0,10798.0,10492.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Germany,,,,55251.0,59769.0,61470.0,65258.0,69824.0,75222.0,102323.0,102005.0,111429.0,120664.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Denmark,,,,1110.0,1345.0,1330.0,1165.0,872.0,845.0,193.0,221.0,211.0,251.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Estonia,,,,11706.0,10277.0,9777.0,1465.0,1496.0,1086.0,1126.0,1065.0,1133.0,1038.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Greece,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level,Spain,,,,47666.0,52944.0,54188.0,57754.0,61171.0,63294.0,64232.0,66918.0,73522.0,78179.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,European Union - 27 countries (from 2020),,,,481845.0,496518.0,514058.0,523448.0,545198.0,570841.0,617533.0,651048.0,680632.0,746616.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,European Union - 28 countries (2013-2020),,,,1078893.0,1100766.0,1116523.0,1142827.0,1179428.0,1214217.0,1283595.0,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level,Finland,,,,24608.0,26102.0,36669.0,43810.0,45780.0,45967.0,45556.0,44395.0,45713.0,46890.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,France,,,,59384.0,62512.0,65246.0,69365.0,65285.0,71104.0,72286.0,77187.0,69073.0,73509.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Croatia,,,,3074.0,3109.0,3286.0,3471.0,3575.0,3516.0,3634.0,3571.0,3374.0,3168.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Hungary,,,,6728.0,6372.0,5982.0,5648.0,5494.0,5579.0,5648.0,8890.0,16008.0,46944.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Ireland,,,,1071.0,1216.0,2360.0,1335.0,2120.0,1507.0,1115.0,1356.0,1372.0,721.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Iceland,,,,1285.0,1407.0,1421.0,1366.0,1320.0,1300.0,1224.0,1278.0,1320.0,1435.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Italy,,,,50244.0,52067.0,55424.0,57873.0,66105.0,77125.0,88247.0,108175.0,113919.0,126342.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Liechtenstein,,,,194.0,179.0,163.0,160.0,163.0,173.0,185.0,179.0,165.0,170.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Lithuania,,,,4008.0,3639.0,3320.0,3066.0,2767.0,2716.0,2760.0,3312.0,3821.0,4215.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Luxembourg,,,,,,0.0,62.0,134.0,,,0.0,0.0,0.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Latvia,,,,20101.0,19305.0,16096.0,15565.0,15507.0,14870.0,15621.0,15874.0,15661.0,15122.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Montenegro,,,,,,,2956.0,3075.0,2756.0,2817.0,2956.0,3139.0,
Full-time,Private institutions,Males,Bachelor's or equivalent level,North Macedonia,,,,3187.0,3229.0,3581.0,3730.0,3694.0,3961.0,3474.0,3528.0,3872.0,4052.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Malta,,,,39.0,48.0,43.0,84.0,72.0,145.0,227.0,234.0,312.0,850.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Netherlands,,,,,,8069.0,7202.0,8920.0,8413.0,10046.0,8948.0,8948.0,7712.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Norway,,,,9489.0,8799.0,8962.0,9688.0,10380.0,10540.0,10574.0,11001.0,12970.0,13844.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Poland,,,,23224.0,36275.0,35602.0,37371.0,38716.0,42108.0,45033.0,47854.0,49986.0,55349.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Portugal,,,,20708.0,18184.0,17213.0,17551.0,16998.0,18452.0,19396.0,20663.0,22157.0,22992.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Romania,,,,31433.0,25700.0,21578.0,19477.0,18547.0,18955.0,18495.0,18941.0,18865.0,18060.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Serbia,,,,16220.0,16107.0,14853.0,14968.0,15111.0,14721.0,15526.0,15143.0,15149.0,16205.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Sweden,,,,3304.0,3298.0,3271.0,3252.0,3438.0,3493.0,3682.0,3619.0,3705.0,3708.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Slovenia,,,,1044.0,920.0,796.0,664.0,654.0,620.0,652.0,721.0,858.0,855.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Slovakia,,,,2828.0,2497.0,2040.0,1579.0,1329.0,1406.0,1598.0,1731.0,1970.0,2198.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,Türkiye,,,,98979.0,113373.0,133438.0,158046.0,156047.0,171175.0,179023.0,185535.0,189972.0,192402.0
Full-time,Private institutions,Males,Bachelor's or equivalent level,United Kingdom,,,,597048.0,604248.0,602465.0,619379.0,634230.0,643376.0,666062.0,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Albania,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Austria,,,,,,,,,,21253.0,21768.0,22501.0,22617.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Bosnia and Herzegovina,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Belgium,,,,34218.0,32737.0,31529.0,32114.0,36114.0,32259.0,33219.0,33425.0,35258.0,36356.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Bulgaria,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Switzerland,,,,767.0,767.0,811.0,807.0,856.0,1463.0,1554.0,1651.0,1721.0,1824.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Cyprus,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Czechia,,,,14297.0,12710.0,11433.0,9588.0,9470.0,9221.0,9123.0,9022.0,9233.0,8850.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Germany,,,,42046.0,45868.0,47783.0,51102.0,55719.0,61938.0,62949.0,67033.0,75379.0,84420.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Denmark,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Estonia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Greece,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Spain,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Finland,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,France,,,,16704.0,17700.0,17933.0,18953.0,19906.0,16255.0,14899.0,15706.0,16166.0,16431.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Croatia,,,,114.0,127.0,139.0,162.0,242.0,299.0,313.0,375.0,409.0,389.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Hungary,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Ireland,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Iceland,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Italy,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Liechtenstein,,,,194.0,179.0,163.0,160.0,163.0,173.0,185.0,179.0,165.0,170.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Lithuania,,,,1827.0,1561.0,1527.0,1361.0,1141.0,1064.0,1003.0,955.0,1026.0,1094.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Luxembourg,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Latvia,,,,7490.0,7207.0,6524.0,6421.0,6465.0,6248.0,6816.0,6998.0,7380.0,7230.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Montenegro,,,,,,,2867.0,2977.0,2661.0,2704.0,2929.0,2877.0,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,North Macedonia,,,,,,,3212.0,3314.0,3500.0,2576.0,3260.0,3595.0,3845.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Malta,,,,,,,,,,,,240.0,800.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Netherlands,,,,,,,,,,2790.0,1571.0,1571.0,3608.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Norway,,,,9489.0,8799.0,8962.0,9688.0,10380.0,10540.0,10574.0,11001.0,12970.0,13844.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Poland,,,,,,,,,,,26156.0,27241.0,29613.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Portugal,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Romania,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Serbia,,,,12973.0,13133.0,11925.0,12196.0,12398.0,12079.0,12672.0,12314.0,12148.0,13070.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Sweden,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Slovenia,,,,273.0,198.0,175.0,131.0,137.0,135.0,111.0,132.0,143.0,162.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Slovakia,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,Türkiye,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - academic,United Kingdom,,,,,604248.0,602465.0,619379.0,634230.0,643376.0,666062.0,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - professional,Albania,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - professional,Austria,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - professional,Bosnia and Herzegovina,,,,,,,,,,,,,
Full-time,Private institutions,Males,Bachelor's or equivalent level - professional,Belgium,,,,33201.0,32808.0,34517.0,35744.0,36697.0,36895.0,36351.0,35471.0,36373.0,36169.0
Full-time,Private institutions,Males,Bachelor's or equivalent level - professional,Bulgaria,,,,1144.0,1125.0,1166.0,496.0,406.0,321.0,339.0,402.0,455.0,420.0
