sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Finland,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,France,2.0,3.0,2.0,4.0,1.0,1.0,3.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Metropolitan France,2.0,3.0,2.0,4.0,1.0,1.0,3.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Hungary,3.0,3.0,1.0,1.0,2.0,3.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Iceland,0.0,0.0,,,0.0,,0.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Italy,0.0,2.0,2.0,1.0,1.0,1.0,1.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Liechtenstein,,,0.0,0.0,,0.0,0.0,0.0
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Luxembourg,,0.0,0.0,,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Latvia,0.0,0.0,1.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Netherlands,4.0,1.0,2.0,2.0,6.0,2.0,2.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Norway,0.0,1.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Poland,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Portugal,1.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Romania,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Sweden,0.0,0.0,2.0,1.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Slovenia,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Türkiye,1.0,2.0,0.0,1.0,2.0,3.0,3.0,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,United Kingdom,5.0,2.0,3.0,,,,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Austria,1.0,0.0,0.0,1.0,1.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Belgium,1.0,1.0,0.0,3.0,1.0,1.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Switzerland,1.0,0.0,0.0,1.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Cyprus,,0.0,0.0,0.0,0.0,,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Czechia,1.0,0.0,0.0,0.0,0.0,1.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Germany,0.0,2.0,5.0,5.0,5.0,5.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Greece,1.0,0.0,1.0,2.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Spain,3.0,2.0,0.0,0.0,0.0,1.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),17.0,15.0,16.0,21.0,16.0,17.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),22.0,17.0,19.0,,,,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Finland,0.0,0.0,0.0,1.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,France,2.0,3.0,2.0,4.0,1.0,1.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Hungary,3.0,3.0,1.0,1.0,2.0,3.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Iceland,0.0,0.0,,,0.0,,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Italy,0.0,2.0,2.0,1.0,1.0,1.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Liechtenstein,,,,,,,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Luxembourg,0.0,,0.0,,0.0,,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Latvia,0.0,0.0,1.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Malta,0.0,,,,0.0,,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Netherlands,4.0,1.0,2.0,2.0,5.0,2.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Norway,0.0,1.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Poland,0.0,0.0,0.0,0.0,0.0,1.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Portugal,1.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Romania,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Sweden,0.0,0.0,2.0,1.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Slovenia,0.0,1.0,0.0,0.0,0.0,1.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Türkiye,1.0,2.0,0.0,1.0,2.0,3.0,,
Females,Less than 15 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,United Kingdom,5.0,2.0,3.0,,,,,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Cyprus,,0.0,0.0,0.0,0.0,,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 27 countries (from 2020),0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 28 countries (2013-2020),0.0,0.0,0.0,,,,,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Metropolitan France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Iceland,0.0,0.0,,,0.0,,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Liechtenstein,,,0.0,0.0,,0.0,0.0,0.0
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Luxembourg,,0.0,0.0,,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Malta,,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Norway,0.0,0.0,0.0,0.0,0.0,0.0,,
Females,Less than 15 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
